Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL4795020,,0,387.45,0,3.61,6l,O=C(Nc1cccc2ccccc12)N1CCC(Nc2ncnc3[nH]ncc23)CC1,IC50,'>',50000,nM,,,,UO_0000065,,,,,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL4752794,,0,448.91,0,3.82,30i,Cc1cccn(-c2ccc(-c3ccc4c(C(=O)N5CCOCC5)n[nH]c4c3)c(Cl)c2)c1=O,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4709468,Inhibition of full length recombinant human N-terminal GST/His6-tagged PAK1 expressed in sf9 insect cells using tetra LRRWSLG as substrate preincubated for 20 min followed by [gamma33P]ATP addition and measured after 120 mins by Hotspot assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4706541,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.333 hr
CHEMBL4776175,,0,390.37,0,3.09,5h,O=C(c1ccc(C(F)(F)F)cc1)N1CCC(Nc2ncnc3[nH]ncc23)CC1,IC50,'>',50000,nM,,,,UO_0000065,,,,,0,CHEMBL4768659,Inhibition of PAK1 (unknown origin) using lipid substrate measured after 40 mins by ADP-glo kinase assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765282,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 0.6667 hr
CHEMBL4790502,,0,379.42,0,3.05,5b,COc1ccc(/C=C2/C(=O)Nc3ccc(NC(=O)N4CCOCC4)cc32)cc1,IC50,'>',30000,nM,,,,UO_0000065,,,,,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4752168,,0,422.44,0,2.75,10h,O=C(CCN1CCOCC1)Nc1ccc2c(c1)/C(=C\c1ccc([N+](=O)[O-])cc1)C(=O)N2,IC50,'>',50000,nM,,,,UO_0000065,,,,,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4634634,,0,365.44,0,1.44,29,C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL4603563,Inhibition of recombinant full length human GST-tagged PAK1 expressed in baculovirus expression system using serine/threonine-19 peptide as substrate incubated for 60 mins in presence of ATP by Z'-LYTE assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4602617,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4754223,,0,392.46,0,3.11,5c,CN(C)c1ccc(/C=C2/C(=O)Nc3ccc(NC(=O)N4CCOCC4)cc32)cc1,IC50,'>',30000,nM,,,,UO_0000065,,,,,0,CHEMBL4727519,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4725314,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,
CHEMBL4245507,,0,437.57,0,3.06,28,O=C(Cc1cccc(OCCCN2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4233372,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4229420,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
CHEMBL4439395,,0,331.42,0,4.53,24,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1cc(C2CCC2)[nH]n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4326808,Inhibition of PAK1 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4325851,1,Scientific Literature,Bioorg Med Chem Lett,2018,None,
CHEMBL3426225,,0,576.63,1,4.16,1j,CCn1nc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3430007,Inhibition of human PAK1,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4600,Serine/threonine-protein kinase PAK 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3425429,1,Scientific Literature,J. Med. Chem.,2015,None,
CHEMBL3819447,,0,452.9,0,2.65,23,CNc1ncc2cc(-c3ccc(-n4cncc(C)c4=O)cc3Cl)c(=O)n(CCOC)c2n1,IC50,'=',800,nM,6.1,,,UO_0000065,13.46,0.26,3.45,5.87,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3770186,,0,518.07,2,5.04,20; FRAX1036,CCn1c(=O)c(-c2ccc(-c3cncc(C)n3)cc2Cl)cc2cnc(NCCC3CCN(C)CC3)nc21,IC50,'=',220,nM,6.66,,,UO_0000065,12.85,0.25,1.62,7.49,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3818265,,0,508.99,1,3.66,"19, G-9791",CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)c(=O)n(CCC3(F)CN(C)C3)c2n1,IC50,'=',33,nM,7.48,,,UO_0000065,14.7,0.28,3.82,8.8,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3819356,,0,450.93,0,2.96,8,CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)c(=O)n(CCCN)c2n1,IC50,'=',602,nM,6.22,,,UO_0000065,13.79,0.27,3.26,5.77,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3817856,,0,526.98,1,3.86,17,CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)c(=O)n(CC3CCNCC3(F)F)c2n1,IC50,'=',78,nM,7.11,,,UO_0000065,13.49,0.26,3.25,7.57,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3819118,,0,506.99,1,2.86,21,CCc1cccn(-c2ccc(-c3cc4cnc(NC)nc4n(C[C@H]4CNCCO4)c3=O)c(Cl)c2)c1=O,IC50,'=',240,nM,6.62,,,UO_0000065,13.06,0.25,3.76,6.42,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3818138,,0,437.89,0,2.61,13,CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)c(=O)n(CCO)c2n1,IC50,'=',930,nM,6.03,,,UO_0000065,13.77,0.27,3.42,5.91,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3818016,,0,493.95,0,3.03,15,COCCn1c(=O)c(-c2ccc(-n3cccc(C)c3=O)cc2Cl)cc2cnc(NC3COC3)nc21,IC50,'=',290,nM,6.54,,,UO_0000065,13.24,0.26,3.51,6.52,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3817984,,0,463.93,0,3.4,12,CCn1c(=O)c(-c2ccc(-n3cccc(C)c3=O)cc2Cl)cc2cnc(NC3COC3)nc21,IC50,'=',150,nM,6.82,,,UO_0000065,14.71,0.28,3.42,7.5,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3818479,,0,570,1,3.02,22,Cc1nccn(-c2ccc(-c3cc4cnc(NC5COC5)nc4n(CC4CCNCC4(F)F)c3=O)c(Cl)c2)c1=O,IC50,'=',280,nM,6.55,,,UO_0000065,11.5,0.22,3.53,5.65,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3818233,,0,486.91,0,3.21,16,CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)c(=O)n(CC(F)(F)CN)c2n1,IC50,'=',460,nM,6.34,,,UO_0000065,13.02,0.25,3.13,5.88,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3819633,,0,498.59,0,2.83,25,CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3C3CC3)c(=O)n(C[C@@H]3CNCCO3)c2n1,IC50,'=',15000,nM,4.82,,,UO_0000065,9.68,0.18,1.99,4.68,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3818273,,0,451.91,0,3.26,14,CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)c(=O)n(CCOC)c2n1,IC50,'=',450,nM,6.35,,,UO_0000065,14.04,0.27,3.09,6.97,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3818828,,0,506.99,1,2.94,18,CNc1ncc2cc(-c3ccc(-n4cccc(C)c4=O)cc3Cl)c(=O)n(CCOC3CN(C)C3)c2n1,IC50,'=',88,nM,7.06,,,UO_0000065,13.92,0.27,4.12,7.48,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3817890,,0,421.89,0,3.63,11,CCn1c(=O)c(-c2ccc(-n3cccc(C)c3=O)cc2Cl)cc2cnc(NC)nc21,IC50,'=',340,nM,6.47,,,UO_0000065,15.33,0.29,2.84,7.91,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3818261,,0,492.97,0,2.6,26,CNc1ncc2cc(-c3ccc(-n4ccc(C)cc4=O)cc3Cl)c(=O)n(C[C@H]3CNCCO3)c2n1,IC50,'>',30000,nM,,,,UO_0000065,,,,,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3819371,,0,460.97,0,4.39,24,Cc1cncc(-c2ccc(-c3cc4cncnc4n(C[C@H]4CC[C@H](N)CC4)c3=O)c(Cl)c2)n1,IC50,'=',6000,nM,5.22,,,UO_0000065,11.33,0.22,0.83,5.24,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
CHEMBL3770443,,0,492.97,0,3.22,1; G-5555,CNc1ncc2cc(-c3ccc(-c4cccc(C)n4)cc3Cl)c(=O)n(C[C@H]3OC[C@H](N)CO3)c2n1,IC50,'=',71,nM,7.15,,,UO_0000065,14.5,0.28,3.93,6.1,0,CHEMBL3820951,Inhibition of PAK1/2 in human EBC1 cells assessed as phosphorylation of MEK1 at serine 298 after 2 hrs by HTRF assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,EBC1,None,,,,CHEMBL3885636,Serine/threonine-protein kinase PAK 1/PAK 2,Homo sapiens,PROTEIN FAMILY,CHEMBL3817726,1,Scientific Literature,J. Med. Chem.,2016,None,
